126 	5.0 	5.0 	0.0
127 	5.0 	3.0 	2.0
128 	4.0 	3.0 	1.0
129 	1.0 	3.0 	-2.0
130 	5.0 	1.0 	4.0
131 	5.0 	2.0 	3.0
132 	4.0 	2.0 	2.0
133 	1.0 	1.0 	0.0
134 	5.0 	3.0 	2.0
135 	5.0 	3.0 	2.0
136 	3.0 	3.0 	0.0
137 	5.0 	5.0 	0.0
138 	5.0 	2.0 	3.0
139 	1.0 	3.0 	-2.0
140 	5.0 	3.0 	2.0
141 	3.0 	5.0 	-2.0
142 	4.0 	3.0 	1.0
143 	4.0 	2.0 	2.0
144 	4.0 	3.0 	1.0
145 	5.0 	5.0 	0.0
146 	5.0 	5.0 	0.0
147 	1.0 	2.0 	-1.0
148 	5.0 	3.0 	2.0
149 	5.0 	3.0 	2.0
150 	4.0 	3.0 	1.0
151 	4.0 	3.0 	1.0
152 	5.0 	3.0 	2.0
153 	4.0 	5.0 	-1.0
154 	2.0 	2.0 	0.0
155 	5.0 	3.0 	2.0
156 	5.0 	3.0 	2.0
157 	5.0 	3.0 	2.0
158 	5.0 	3.0 	2.0
159 	5.0 	3.0 	2.0
160 	5.0 	2.0 	3.0
161 	5.0 	3.0 	2.0
162 	1.0 	3.0 	-2.0
163 	1.0 	3.0 	-2.0
164 	5.0 	3.0 	2.0
165 	4.0 	2.0 	2.0
166 	3.0 	2.0 	1.0
167 	5.0 	3.0 	2.0
168 	3.0 	3.0 	0.0
169 	5.0 	5.0 	0.0
170 	5.0 	3.0 	2.0
171 	3.0 	3.0 	0.0
172 	1.0 	3.0 	-2.0
173 	3.0 	3.0 	0.0
174 	4.0 	3.0 	1.0
175 	1.0 	3.0 	-2.0
176 	2.0 	3.0 	-1.0
177 	5.0 	3.0 	2.0
178 	5.0 	3.0 	2.0
179 	4.0 	3.0 	1.0
180 	3.0 	3.0 	0.0
181 	5.0 	3.0 	2.0
182 	1.0 	5.0 	-4.0
183 	4.0 	2.0 	2.0
184 	1.0 	3.0 	-2.0
185 	1.0 	2.0 	-1.0
186 	5.0 	3.0 	2.0
187 	4.0 	3.0 	1.0
188 	1.0 	3.0 	-2.0
189 	5.0 	3.0 	2.0
190 	3.0 	4.0 	-1.0
191 	1.0 	1.0 	0.0
192 	5.0 	5.0 	0.0
193 	5.0 	1.0 	4.0
194 	1.0 	3.0 	-2.0
195 	5.0 	3.0 	2.0
196 	5.0 	5.0 	0.0
197 	1.0 	3.0 	-2.0
198 	1.0 	3.0 	-2.0
199 	5.0 	3.0 	2.0
200 	1.0 	2.0 	-1.0
201 	5.0 	3.0 	2.0
202 	4.0 	5.0 	-1.0
203 	1.0 	3.0 	-2.0
204 	1.0 	3.0 	-2.0
205 	1.0 	2.0 	-1.0
206 	5.0 	2.0 	3.0
207 	5.0 	1.0 	4.0
208 	5.0 	3.0 	2.0
209 	5.0 	3.0 	2.0
210 	5.0 	3.0 	2.0
211 	5.0 	5.0 	0.0
212 	1.0 	2.0 	-1.0
213 	1.0 	3.0 	-2.0
214 	1.0 	3.0 	-2.0
215 	5.0 	2.0 	3.0
216 	1.0 	5.0 	-4.0
217 	3.0 	2.0 	1.0
218 	5.0 	3.0 	2.0
219 	5.0 	3.0 	2.0
220 	5.0 	3.0 	2.0
221 	4.0 	5.0 	-1.0
222 	5.0 	2.0 	3.0
223 	4.0 	5.0 	-1.0
224 	3.0 	2.0 	1.0
225 	3.0 	3.0 	0.0
226 	4.0 	5.0 	-1.0
227 	4.0 	5.0 	-1.0
228 	5.0 	2.0 	3.0
229 	1.0 	1.0 	0.0
230 	1.0 	2.0 	-1.0
231 	4.0 	3.0 	1.0
232 	1.0 	1.0 	0.0
233 	3.0 	2.0 	1.0
234 	4.0 	5.0 	-1.0
235 	3.0 	3.0 	0.0
236 	4.0 	5.0 	-1.0
237 	4.0 	5.0 	-1.0
238 	5.0 	2.0 	3.0
239 	4.0 	3.0 	1.0
240 	1.0 	1.0 	0.0
241 	1.0 	3.0 	-2.0
242 	4.0 	5.0 	-1.0
243 	1.0 	3.0 	-2.0
244 	4.0 	5.0 	-1.0
245 	4.0 	5.0 	-1.0
246 	2.0 	1.0 	1.0
247 	5.0 	5.0 	0.0
248 	2.0 	2.0 	0.0
249 	2.0 	3.0 	-1.0
250 	1.0 	1.0 	0.0
251 	3.0 	5.0 	-2.0
252 	5.0 	3.0 	2.0
253 	5.0 	3.0 	2.0
254 	4.0 	5.0 	-1.0
255 	4.0 	5.0 	-1.0
256 	2.0 	1.0 	1.0
257 	5.0 	5.0 	0.0
258 	2.0 	2.0 	0.0
259 	1.0 	1.0 	0.0
260 	3.0 	5.0 	-2.0
261 	5.0 	1.0 	4.0
262 	5.0 	3.0 	2.0
263 	2.0 	1.0 	1.0
264 	5.0 	5.0 	0.0
265 	3.0 	5.0 	-2.0
266 	5.0 	3.0 	2.0
267 	1.0 	3.0 	-2.0
268 	3.0 	3.0 	0.0
269 	5.0 	2.0 	3.0
270 	3.0 	2.0 	1.0
271 	4.0 	5.0 	-1.0
272 	1.0 	5.0 	-4.0
273 	1.0 	3.0 	-2.0
274 	3.0 	3.0 	0.0
275 	5.0 	2.0 	3.0
276 	3.0 	2.0 	1.0
277 	5.0 	5.0 	0.0
278 	4.0 	5.0 	-1.0
279 	1.0 	5.0 	-4.0
280 	1.0 	3.0 	-2.0
281 	5.0 	3.0 	2.0
282 	5.0 	3.0 	2.0
283 	3.0 	2.0 	1.0
284 	5.0 	5.0 	0.0
285 	4.0 	2.0 	2.0
286 	5.0 	5.0 	0.0
287 	1.0 	5.0 	-4.0
288 	1.0 	3.0 	-2.0
289 	5.0 	3.0 	2.0
290 	5.0 	3.0 	2.0
291 	5.0 	3.0 	2.0
292 	5.0 	3.0 	2.0
293 	5.0 	3.0 	2.0
294 	5.0 	5.0 	0.0
295 	5.0 	2.0 	3.0
296 	4.0 	2.0 	2.0
297 	5.0 	5.0 	0.0
298 	4.0 	3.0 	1.0
299 	4.0 	3.0 	1.0
300 	5.0 	3.0 	2.0
301 	1.0 	3.0 	-2.0
302 	5.0 	3.0 	2.0
303 	5.0 	3.0 	2.0
304 	5.0 	3.0 	2.0
305 	5.0 	3.0 	2.0
306 	5.0 	3.0 	2.0
307 	5.0 	5.0 	0.0
308 	5.0 	5.0 	0.0
309 	1.0 	3.0 	-2.0
310 	4.0 	3.0 	1.0
311 	4.0 	3.0 	1.0
312 	5.0 	3.0 	2.0
313 	2.0 	5.0 	-3.0
314 	1.0 	3.0 	-2.0
315 	1.0 	1.0 	0.0
316 	4.0 	2.0 	2.0
317 	4.0 	2.0 	2.0
318 	3.0 	5.0 	-2.0
319 	1.0 	3.0 	-2.0
320 	5.0 	3.0 	2.0
321 	5.0 	3.0 	2.0
322 	1.0 	3.0 	-2.0
323 	2.0 	5.0 	-3.0
324 	1.0 	3.0 	-2.0
325 	1.0 	1.0 	0.0
326 	4.0 	2.0 	2.0
327 	4.0 	2.0 	2.0
328 	4.0 	5.0 	-1.0
329 	3.0 	2.0 	1.0
330 	3.0 	5.0 	-2.0
331 	1.0 	2.0 	-1.0
332 	1.0 	3.0 	-2.0
333 	1.0 	1.0 	0.0
334 	1.0 	5.0 	-4.0
335 	5.0 	3.0 	2.0
336 	4.0 	5.0 	-1.0
337 	3.0 	2.0 	1.0
338 	1.0 	2.0 	-1.0
339 	5.0 	3.0 	2.0
340 	1.0 	3.0 	-2.0
341 	4.0 	2.0 	2.0
342 	5.0 	5.0 	0.0
343 	5.0 	3.0 	2.0
344 	4.0 	5.0 	-1.0
345 	3.0 	2.0 	1.0
346 	5.0 	3.0 	2.0
347 	1.0 	2.0 	-1.0
348 	5.0 	3.0 	2.0
349 	5.0 	3.0 	2.0
350 	4.0 	2.0 	2.0
351 	5.0 	5.0 	0.0
352 	4.0 	3.0 	1.0
353 	4.0 	3.0 	1.0
354 	3.0 	3.0 	0.0
355 	5.0 	3.0 	2.0
356 	5.0 	3.0 	2.0
357 	4.0 	5.0 	-1.0
358 	5.0 	3.0 	2.0
359 	1.0 	2.0 	-1.0
360 	5.0 	3.0 	2.0
361 	5.0 	3.0 	2.0
362 	5.0 	5.0 	0.0
363 	5.0 	3.0 	2.0
364 	1.0 	3.0 	-2.0
365 	4.0 	3.0 	1.0
366 	3.0 	3.0 	0.0
367 	5.0 	3.0 	2.0
368 	4.0 	5.0 	-1.0
369 	5.0 	3.0 	2.0
370 	1.0 	3.0 	-2.0
371 	1.0 	2.0 	-1.0
372 	5.0 	3.0 	2.0
373 	4.0 	3.0 	1.0
374 	2.0 	3.0 	-1.0
375 	1.0 	3.0 	-2.0
376 	5.0 	2.0 	3.0
377 	3.0 	3.0 	0.0
378 	5.0 	3.0 	2.0
379 	1.0 	3.0 	-2.0
380 	5.0 	3.0 	2.0
381 	1.0 	3.0 	-2.0
382 	5.0 	3.0 	2.0
383 	5.0 	2.0 	3.0
384 	1.0 	3.0 	-2.0
385 	1.0 	3.0 	-2.0
386 	5.0 	3.0 	2.0
387 	5.0 	3.0 	2.0
388 	5.0 	3.0 	2.0
389 	5.0 	5.0 	0.0
390 	5.0 	3.0 	2.0
391 	5.0 	2.0 	3.0
392 	1.0 	3.0 	-2.0
393 	1.0 	3.0 	-2.0
394 	5.0 	3.0 	2.0
395 	5.0 	3.0 	2.0
396 	5.0 	3.0 	2.0
397 	5.0 	5.0 	0.0
398 	5.0 	3.0 	2.0
399 	3.0 	1.0 	2.0
400 	2.0 	1.0 	1.0
401 	1.0 	2.0 	-1.0
402 	3.0 	1.0 	2.0
403 	2.0 	1.0 	1.0
404 	1.0 	2.0 	-1.0
405 	3.0 	5.0 	-2.0
406 	1.0 	2.0 	-1.0
407 	5.0 	2.0 	3.0
408 	1.0 	3.0 	-2.0
409 	2.0 	1.0 	1.0
410 	3.0 	3.0 	0.0
411 	5.0 	4.0 	1.0
412 	2.0 	5.0 	-3.0
413 	1.0 	1.0 	0.0
414 	1.0 	5.0 	-4.0
415 	1.0 	5.0 	-4.0
416 	2.0 	3.0 	-1.0
417 	4.0 	5.0 	-1.0
418 	5.0 	5.0 	0.0
419 	5.0 	5.0 	0.0
420 	1.0 	3.0 	-2.0
421 	1.0 	3.0 	-2.0
422 	1.0 	3.0 	-2.0
423 	1.0 	3.0 	-2.0
424 	1.0 	3.0 	-2.0
425 	2.0 	5.0 	-3.0
426 	5.0 	5.0 	0.0
427 	1.0 	3.0 	-2.0
428 	1.0 	3.0 	-2.0
429 	1.0 	3.0 	-2.0
430 	1.0 	3.0 	-2.0
431 	3.0 	1.0 	2.0
432 	1.0 	2.0 	-1.0
433 	1.0 	3.0 	-2.0
434 	1.0 	1.0 	0.0
435 	2.0 	3.0 	-1.0
436 	4.0 	3.0 	1.0
437 	4.0 	5.0 	-1.0
438 	1.0 	2.0 	-1.0
439 	1.0 	2.0 	-1.0
440 	3.0 	3.0 	0.0
441 	3.0 	5.0 	-2.0
442 	4.0 	5.0 	-1.0
443 	1.0 	2.0 	-1.0
444 	1.0 	2.0 	-1.0
445 	1.0 	3.0 	-2.0
446 	1.0 	3.0 	-2.0
447 	1.0 	1.0 	0.0
448 	4.0 	3.0 	1.0
449 	1.0 	1.0 	0.0
450 	3.0 	5.0 	-2.0
451 	2.0 	5.0 	-3.0
452 	1.0 	1.0 	0.0
453 	1.0 	1.0 	0.0
454 	5.0 	3.0 	2.0
455 	2.0 	5.0 	-3.0
456 	4.0 	2.0 	2.0
457 	4.0 	3.0 	1.0
458 	4.0 	5.0 	-1.0
459 	1.0 	3.0 	-2.0
460 	1.0 	5.0 	-4.0
461 	1.0 	2.0 	-1.0
462 	3.0 	3.0 	0.0
463 	2.0 	2.0 	0.0
464 	3.0 	3.0 	0.0
465 	1.0 	2.0 	-1.0
466 	4.0 	5.0 	-1.0
467 	1.0 	1.0 	0.0
468 	1.0 	2.0 	-1.0
469 	2.0 	3.0 	-1.0
470 	3.0 	5.0 	-2.0
471 	4.0 	5.0 	-1.0
472 	3.0 	2.0 	1.0
473 	2.0 	3.0 	-1.0
474 	1.0 	5.0 	-4.0
475 	3.0 	1.0 	2.0
476 	1.0 	3.0 	-2.0
477 	4.0 	5.0 	-1.0
478 	1.0 	1.0 	0.0
479 	3.0 	1.0 	2.0
480 	1.0 	3.0 	-2.0
481 	1.0 	2.0 	-1.0
482 	4.0 	5.0 	-1.0
483 	1.0 	2.0 	-1.0
484 	1.0 	2.0 	-1.0
485 	1.0 	1.0 	0.0
486 	1.0 	4.0 	-3.0
487 	5.0 	3.0 	2.0
488 	1.0 	3.0 	-2.0
489 	1.0 	2.0 	-1.0
490 	3.0 	3.0 	0.0
491 	1.0 	2.0 	-1.0
492 	3.0 	5.0 	-2.0
493 	1.0 	3.0 	-2.0
494 	2.0 	3.0 	-1.0
495 	5.0 	3.0 	2.0
496 	1.0 	5.0 	-4.0
497 	1.0 	3.0 	-2.0
498 	2.0 	2.0 	0.0
499 	4.0 	3.0 	1.0
500 	1.0 	2.0 	-1.0
501 	3.0 	3.0 	0.0
502 	1.0 	2.0 	-1.0
503 	1.0 	2.0 	-1.0
504 	3.0 	3.0 	0.0
505 	1.0 	1.0 	0.0
506 	1.0 	2.0 	-1.0
507 	3.0 	3.0 	0.0
508 	1.0 	3.0 	-2.0
509 	5.0 	3.0 	2.0
510 	3.0 	3.0 	0.0
511 	1.0 	1.0 	0.0
512 	1.0 	3.0 	-2.0
513 	1.0 	3.0 	-2.0
514 	1.0 	1.0 	0.0
515 	1.0 	3.0 	-2.0
516 	1.0 	3.0 	-2.0
517 	1.0 	2.0 	-1.0
518 	1.0 	3.0 	-2.0
519 	1.0 	5.0 	-4.0
520 	3.0 	3.0 	0.0
521 	3.0 	5.0 	-2.0
522 	5.0 	4.0 	1.0
523 	1.0 	5.0 	-4.0
524 	1.0 	3.0 	-2.0
525 	1.0 	2.0 	-1.0
526 	1.0 	1.0 	0.0
527 	1.0 	5.0 	-4.0
528 	1.0 	2.0 	-1.0
529 	5.0 	5.0 	0.0
530 	1.0 	3.0 	-2.0
531 	1.0 	3.0 	-2.0
532 	5.0 	3.0 	2.0
533 	3.0 	5.0 	-2.0
534 	5.0 	3.0 	2.0
535 	1.0 	3.0 	-2.0
536 	1.0 	3.0 	-2.0
537 	3.0 	5.0 	-2.0
538 	3.0 	2.0 	1.0
539 	1.0 	2.0 	-1.0
540 	2.0 	5.0 	-3.0
541 	2.0 	1.0 	1.0
542 	4.0 	3.0 	1.0
543 	5.0 	3.0 	2.0
544 	1.0 	2.0 	-1.0
545 	1.0 	3.0 	-2.0
546 	5.0 	1.0 	4.0
547 	5.0 	3.0 	2.0
548 	5.0 	3.0 	2.0
549 	1.0 	3.0 	-2.0
550 	4.0 	3.0 	1.0
551 	1.0 	3.0 	-2.0
552 	5.0 	3.0 	2.0
553 	5.0 	3.0 	2.0
554 	2.0 	3.0 	-1.0
555 	2.0 	1.0 	1.0
556 	1.0 	2.0 	-1.0
557 	5.0 	3.0 	2.0
558 	3.0 	2.0 	1.0
559 	5.0 	3.0 	2.0
560 	1.0 	3.0 	-2.0
561 	4.0 	5.0 	-1.0
562 	1.0 	5.0 	-4.0
563 	1.0 	3.0 	-2.0
564 	5.0 	5.0 	0.0
565 	1.0 	1.0 	0.0
566 	3.0 	3.0 	0.0
567 	2.0 	3.0 	-1.0
568 	1.0 	3.0 	-2.0
569 	1.0 	3.0 	-2.0
570 	4.0 	3.0 	1.0
571 	1.0 	3.0 	-2.0
572 	1.0 	5.0 	-4.0
573 	1.0 	2.0 	-1.0
574 	1.0 	3.0 	-2.0
575 	1.0 	5.0 	-4.0
576 	5.0 	3.0 	2.0
577 	1.0 	3.0 	-2.0
578 	2.0 	3.0 	-1.0
579 	3.0 	3.0 	0.0
580 	5.0 	2.0 	3.0
581 	1.0 	3.0 	-2.0
582 	2.0 	3.0 	-1.0
583 	5.0 	2.0 	3.0
584 	2.0 	3.0 	-1.0
585 	3.0 	3.0 	0.0
586 	5.0 	3.0 	2.0
587 	1.0 	5.0 	-4.0
588 	1.0 	1.0 	0.0
589 	1.0 	2.0 	-1.0
590 	5.0 	3.0 	2.0
591 	1.0 	3.0 	-2.0
592 	5.0 	3.0 	2.0
593 	1.0 	2.0 	-1.0
594 	1.0 	3.0 	-2.0
595 	4.0 	5.0 	-1.0
596 	1.0 	5.0 	-4.0
597 	1.0 	2.0 	-1.0
598 	5.0 	5.0 	0.0
599 	5.0 	5.0 	0.0
600 	1.0 	3.0 	-2.0
601 	5.0 	5.0 	0.0
602 	1.0 	3.0 	-2.0
603 	1.0 	1.0 	0.0
604 	1.0 	1.0 	0.0
605 	1.0 	4.0 	-3.0
606 	1.0 	3.0 	-2.0
607 	1.0 	3.0 	-2.0
608 	1.0 	1.0 	0.0
609 	5.0 	5.0 	0.0
610 	5.0 	2.0 	3.0
611 	5.0 	3.0 	2.0
612 	1.0 	2.0 	-1.0
613 	1.0 	1.0 	0.0
614 	1.0 	1.0 	0.0
615 	1.0 	4.0 	-3.0
616 	5.0 	3.0 	2.0
617 	1.0 	3.0 	-2.0
618 	1.0 	3.0 	-2.0
619 	1.0 	3.0 	-2.0
620 	3.0 	3.0 	0.0
621 	1.0 	1.0 	0.0
622 	5.0 	3.0 	2.0
623 	5.0 	3.0 	2.0
624 	5.0 	3.0 	2.0
625 	1.0 	4.0 	-3.0
626 	5.0 	3.0 	2.0
627 	1.0 	3.0 	-2.0
628 	3.0 	3.0 	0.0
629 	5.0 	2.0 	3.0
630 	1.0 	3.0 	-2.0
631 	5.0 	3.0 	2.0
632 	1.0 	3.0 	-2.0
633 	5.0 	3.0 	2.0
634 	1.0 	3.0 	-2.0
635 	5.0 	3.0 	2.0
636 	1.0 	3.0 	-2.0
637 	5.0 	3.0 	2.0
638 	1.0 	3.0 	-2.0
639 	5.0 	3.0 	2.0
640 	5.0 	3.0 	2.0
641 	5.0 	2.0 	3.0
642 	4.0 	1.0 	3.0
643 	5.0 	3.0 	2.0
644 	5.0 	2.0 	3.0
645 	4.0 	1.0 	3.0
646 	5.0 	2.0 	3.0
647 	5.0 	3.0 	2.0
648 	5.0 	2.0 	3.0
649 	5.0 	5.0 	0.0
650 	5.0 	1.0 	4.0
651 	5.0 	4.0 	1.0
652 	5.0 	2.0 	3.0
653 	4.0 	2.0 	2.0
654 	5.0 	5.0 	0.0
655 	3.0 	3.0 	0.0
656 	4.0 	2.0 	2.0
657 	5.0 	2.0 	3.0
658 	5.0 	2.0 	3.0
659 	5.0 	2.0 	3.0
660 	5.0 	5.0 	0.0
661 	5.0 	2.0 	3.0
662 	5.0 	3.0 	2.0
663 	5.0 	2.0 	3.0
664 	4.0 	3.0 	1.0
665 	5.0 	2.0 	3.0
666 	4.0 	2.0 	2.0
667 	5.0 	2.0 	3.0
668 	4.0 	5.0 	-1.0
669 	2.0 	3.0 	-1.0
670 	5.0 	2.0 	3.0
671 	4.0 	2.0 	2.0
672 	4.0 	3.0 	1.0
673 	4.0 	2.0 	2.0
674 	5.0 	5.0 	0.0
675 	4.0 	1.0 	3.0
676 	5.0 	3.0 	2.0
677 	5.0 	2.0 	3.0
678 	4.0 	3.0 	1.0
679 	5.0 	2.0 	3.0
680 	5.0 	5.0 	0.0
681 	4.0 	1.0 	3.0
682 	4.0 	2.0 	2.0
683 	4.0 	2.0 	2.0
684 	4.0 	5.0 	-1.0
685 	5.0 	2.0 	3.0
686 	5.0 	3.0 	2.0
687 	5.0 	1.0 	4.0
688 	5.0 	2.0 	3.0
689 	4.0 	3.0 	1.0
690 	1.0 	3.0 	-2.0
691 	2.0 	1.0 	1.0
692 	5.0 	1.0 	4.0
693 	5.0 	2.0 	3.0
694 	3.0 	2.0 	1.0
695 	4.0 	1.0 	3.0
696 	3.0 	5.0 	-2.0
697 	1.0 	2.0 	-1.0
698 	5.0 	1.0 	4.0
699 	5.0 	3.0 	2.0
700 	4.0 	3.0 	1.0
701 	5.0 	2.0 	3.0
702 	2.0 	3.0 	-1.0
703 	4.0 	4.0 	0.0
704 	3.0 	1.0 	2.0
705 	5.0 	5.0 	0.0
706 	5.0 	3.0 	2.0
707 	5.0 	2.0 	3.0
708 	4.0 	3.0 	1.0
709 	3.0 	2.0 	1.0
710 	5.0 	1.0 	4.0
711 	5.0 	1.0 	4.0
712 	4.0 	3.0 	1.0
713 	5.0 	2.0 	3.0
714 	2.0 	2.0 	0.0
715 	4.0 	5.0 	-1.0
716 	4.0 	2.0 	2.0
717 	5.0 	5.0 	0.0
718 	5.0 	3.0 	2.0
719 	5.0 	5.0 	0.0
720 	5.0 	3.0 	2.0
721 	2.0 	5.0 	-3.0
722 	5.0 	3.0 	2.0
723 	4.0 	3.0 	1.0
724 	5.0 	3.0 	2.0
725 	5.0 	3.0 	2.0
726 	5.0 	3.0 	2.0
727 	5.0 	5.0 	0.0
728 	4.0 	2.0 	2.0
729 	5.0 	1.0 	4.0
730 	5.0 	3.0 	2.0
731 	5.0 	3.0 	2.0
732 	5.0 	1.0 	4.0
733 	5.0 	3.0 	2.0
734 	3.0 	2.0 	1.0
735 	5.0 	3.0 	2.0
736 	4.0 	5.0 	-1.0
737 	5.0 	5.0 	0.0
738 	4.0 	5.0 	-1.0
739 	5.0 	3.0 	2.0
740 	5.0 	3.0 	2.0
741 	5.0 	1.0 	4.0
742 	2.0 	2.0 	0.0
743 	4.0 	5.0 	-1.0
744 	4.0 	3.0 	1.0
745 	5.0 	1.0 	4.0
746 	5.0 	1.0 	4.0
747 	3.0 	2.0 	1.0
748 	5.0 	5.0 	0.0
749 	4.0 	1.0 	3.0
750 	5.0 	5.0 	0.0
751 	5.0 	3.0 	2.0
752 	3.0 	2.0 	1.0
753 	3.0 	1.0 	2.0
754 	5.0 	5.0 	0.0
755 	4.0 	1.0 	3.0
756 	5.0 	2.0 	3.0
757 	5.0 	2.0 	3.0
758 	4.0 	5.0 	-1.0
759 	4.0 	3.0 	1.0
760 	4.0 	3.0 	1.0
761 	5.0 	1.0 	4.0
762 	4.0 	2.0 	2.0
763 	4.0 	3.0 	1.0
764 	5.0 	1.0 	4.0
765 	3.0 	3.0 	0.0
766 	5.0 	3.0 	2.0
767 	5.0 	2.0 	3.0
768 	4.0 	3.0 	1.0
769 	3.0 	2.0 	1.0
770 	5.0 	3.0 	2.0
771 	4.0 	2.0 	2.0
772 	5.0 	5.0 	0.0
773 	5.0 	5.0 	0.0
774 	4.0 	1.0 	3.0
775 	5.0 	3.0 	2.0
776 	1.0 	1.0 	0.0
777 	5.0 	3.0 	2.0
778 	5.0 	3.0 	2.0
779 	5.0 	2.0 	3.0
780 	5.0 	2.0 	3.0
781 	5.0 	1.0 	4.0
782 	5.0 	2.0 	3.0
783 	3.0 	2.0 	1.0
784 	5.0 	2.0 	3.0
785 	4.0 	3.0 	1.0
786 	1.0 	3.0 	-2.0
787 	5.0 	3.0 	2.0
788 	4.0 	2.0 	2.0
789 	4.0 	2.0 	2.0
790 	5.0 	5.0 	0.0
791 	5.0 	3.0 	2.0
792 	5.0 	3.0 	2.0
793 	1.0 	2.0 	-1.0
794 	5.0 	3.0 	2.0
795 	5.0 	5.0 	0.0
796 	4.0 	5.0 	-1.0
797 	5.0 	3.0 	2.0
798 	4.0 	3.0 	1.0
799 	5.0 	3.0 	2.0
800 	5.0 	2.0 	3.0
801 	5.0 	3.0 	2.0
802 	4.0 	5.0 	-1.0
803 	5.0 	3.0 	2.0
804 	4.0 	2.0 	2.0
805 	4.0 	1.0 	3.0
